ticker,period_end_date,fundamental_score,quality_score,growth_score
AKRBP,2011-06-30,-0.7968147625494674,-1.029717553908659,-0.09810638847189285
FRO,2011-06-30,-1.2711617105890591,-1.3024449547302146,-1.1773119781655927
DNB,2011-06-30,-1.5023394145472038,-2.021717697666657,0.055795434811155675
BRG,2011-06-30,,,
NHY,2011-09-30,0.9093579644429748,0.2112751407147878,3.003606435627536
VEND,2011-09-30,0.8410800243522987,0.947228622413026,0.522634230170117
TOM,2011-09-30,0.8255865613851049,0.5095622808031758,1.773659403130892
AFG,2011-09-30,0.5024943923039564,0.7592218733552126,-0.26768805084981206
YAR,2011-09-30,0.4327123629334715,0.6227648186699184,-0.13744500427586925
KOG,2011-09-30,0.3748281852520081,0.548908786121489,-0.14741361735643443
TEL,2011-09-30,0.29715220322780694,0.4802379432541748,-0.25210501685129666
MOWI,2011-09-30,0.2526792668774016,0.4352096002237492,-0.29491173316164115
EQNR,2011-09-30,0.22946965865904215,0.26613318387181856,0.11947908302071299
ATEA,2011-09-30,0.19321266136283902,0.30585789478257475,-0.1447230388963682
GJF,2011-09-30,0.12438198288736929,0.1849720953015169,-0.05738835435507352
SALM,2011-09-30,0.08501080214163999,0.23515384400501127,-0.36541832344847386
VEI,2011-09-30,-0.11092911012048222,-0.06526020234333293,-0.24793583345193007
SUBC,2011-09-30,-0.21372839591682283,-0.2296138419803111,-0.166072057726358
ORK,2011-09-30,-0.31408605201975603,0.3234856736279935,-2.2268012289630046
PROT,2011-09-30,-0.48123720770357137,-0.43280820991662683,-0.6265242010644049
STB,2011-09-30,-0.5869403986322326,-0.7722382383127715,-0.03104687959061601
AKRBP,2011-09-30,-0.6518647562756196,-0.8041910014873319,-0.19488602064048274
DNB,2011-09-30,-0.9504321662772905,-1.2107653505747877,-0.169432613384799
FRO,2011-09-30,-1.6979750967048002,-1.9497226538019305,-0.9427324254134086
NOD,2011-09-30,,,0.853145247480715
TOM,2011-12-31,1.1313421676136002,0.43397619964436834,3.2234400715212956
AFG,2011-12-31,0.7250582360211835,0.9605890324935609,0.018465846604051213
NOD,2011-12-31,0.4712119746993061,0.5522772057935852,0.2280162814164689
ATEA,2011-12-31,0.3950987665256164,0.4956288178803283,0.0935086124614805
KOG,2011-12-31,0.3605170168354111,0.4734764697530566,0.0216386580824748
EQNR,2011-12-31,0.34110989491693056,0.2457040265391981,0.6273275000501278
YAR,2011-12-31,0.337564358061453,0.3652217867664709,0.25459207194639955
VEND,2011-12-31,0.3220159534245099,0.5156578685559337,-0.2589097919697614
NHY,2011-12-31,0.29461407681545093,0.1512487724166358,0.7247099900118962
TEL,2011-12-31,0.24790528914233423,0.37783031585100746,-0.14186979098368552
VEI,2011-12-31,0.18099168197640253,0.11037246326927477,0.3928493380977858
PROT,2011-12-31,0.1748889363328472,0.36970433047803253,-0.40955724610270877
GJF,2011-12-31,0.09610692885561888,0.1244035172278244,0.011217163739002294
MOWI,2011-12-31,0.07208773173768698,0.17211030601455843,-0.22797999109292735
SUBC,2011-12-31,-0.02585225657580285,-0.05701347062384926,0.06763138556833638
SALM,2011-12-31,-0.12232226620722095,-0.056532359932407544,-0.3196919850316612
BRG,2011-12-31,-0.2612646789359472,-0.3483529052479296,
AKRBP,2011-12-31,-0.3395465358977145,-0.4032730982708794,-0.14836684877821962
ORK,2011-12-31,-0.5330730761578327,0.018263184973723562,-2.1870818595525017
STB,2011-12-31,-0.5983625132947564,-0.7378720479853927,-0.17983390922284767
DNB,2011-12-31,-1.1016297403544402,-1.4645316791022394,-0.012923924111042302
FRO,2011-12-31,-2.2608584786503,-2.4220841139824123,-1.7771815726539637
TOM,2012-03-31,1.0660939527033853,0.5425704001239682,2.6366646104416365
AFG,2012-03-31,0.7328388708211541,0.9238418973763995,0.15982979115541746
VEND,2012-03-31,0.6279318587743129,0.9223708954470318,-0.2553852512438433
NOD,2012-03-31,0.503652670787702,0.6253981498369446,0.13841623363997446
YAR,2012-03-31,0.48169813085968144,0.5427755014150613,0.29846601919354193
EQNR,2012-03-31,0.42364340809344603,0.3979247059010797,0.5007995146705452
ATEA,2012-03-31,0.34124329231875833,0.3949474044007926,0.18013095607265533
TEL,2012-03-31,0.2679460844364811,0.4379578876604978,-0.24208932523556884
GJF,2012-03-31,0.26086612146751004,0.3096968066997335,0.1143740657708397
VEI,2012-03-31,0.21511011825697274,0.04832352635638861,0.7154698939587252
SUBC,2012-03-31,0.16535724890317294,0.11981232513213938,0.30199202021627364
KOG,2012-03-31,0.1304366810272758,0.1460180087806423,0.08369269776717622
NHY,2012-03-31,0.1297341153685615,0.2396953114991179,-0.20014947302310776
ORK,2012-03-31,0.12302486496891628,0.17941357131813476,-0.04614125407873922
PROT,2012-03-31,0.08739824411471739,0.1470403281984874,-0.09152800813659262
MOWI,2012-03-31,0.07385165071703989,0.15065768309595215,-0.15656644641969683
AKRBP,2012-03-31,-0.08080891639295443,-0.025469330213191144,-0.24682767493224428
SALM,2012-03-31,-0.39946174259950756,-0.3988902406033491,-0.4011762485879828
STB,2012-03-31,-0.61756568187143,-0.7807987935409262,-0.12786634686294132
DNB,2012-03-31,-1.1648777227231109,-1.5662486755550442,0.039235135772689195
FRO,2012-03-31,-2.6123695536999674,-2.349379101553704,-3.401340910138757
BRG,2012-03-31,,,
YAR,2012-06-30,0.5755271741717983,0.804953106949543,-0.11275062416143602
VEND,2012-06-30,0.5500432475857915,0.8451452929002119,-0.33526288835746976
AFG,2012-06-30,0.5341354461334646,0.7730310813796913,-0.1825514596052153
NOD,2012-06-30,0.4975766620698092,0.740688484003909,-0.23175880373248994
TEL,2012-06-30,0.24267456572359364,0.4398678530212317,-0.3489052961693206
KOG,2012-06-30,0.24109231619492622,0.39531148312735087,-0.22156518460234761
PROT,2012-06-30,0.21953238454399102,0.3773062358231064,-0.25378916929335527
TOM,2012-06-30,0.21422392956691882,0.1563427006726471,0.38786761624973404
GJF,2012-06-30,0.21008701462296464,0.35373194024311144,-0.22084776223747588
EQNR,2012-06-30,0.19538086867548554,0.3340299290259897,-0.22056631237602714
ATEA,2012-06-30,0.07861602878283515,0.17514465387434924,-0.21096984649170708
NHY,2012-06-30,0.057953197894150946,0.2002897581041997,-0.3690564827359953
ORK,2012-06-30,0.04025750772104493,0.14729852732789397,-0.28086555109950223
SUBC,2012-06-30,0.0006785631487940483,0.012133497168587443,-0.033686238910586135
VEI,2012-06-30,-0.07133123687159067,-0.026545707123617753,-0.2056878261155094
MOWI,2012-06-30,-0.14057488132628093,-0.07433651210418694,-0.33928998899256296
AKRBP,2012-06-30,-0.1667356435013543,-0.12859652706114508,-0.28115299282198203
BRG,2012-06-30,-0.2020247021395699,-0.26936626951942655,
SALM,2012-06-30,-0.2159826129686073,-0.18827809758373362,-0.2990961591232283
FRO,2012-06-30,-0.6287903829306007,-2.2745058533515867,4.308356028332358
STB,2012-06-30,-0.7245811347866975,-0.8567958899096619,-0.32793686941780414
DNB,2012-06-30,-0.758372991960398,-0.9376692598345051,-0.22048418833807656
NOD,2012-09-30,0.8914967336700792,1.142710383704239,0.1378557835676004
AFG,2012-09-30,0.6079623108463383,0.7244858199984132,0.25839178339011354
VEND,2012-09-30,0.5269241777996067,0.7177630232806713,-0.04559235864358732
YAR,2012-09-30,0.5189549267062404,0.5887425931843056,0.3095919272720451
EQNR,2012-09-30,0.3513617326625763,0.3889231123778395,0.23867759351678686
ATEA,2012-09-30,0.3464566201182757,0.38637464997095583,0.22670253056023526
GJF,2012-09-30,0.34438978132287856,0.35198564674854355,0.32160218504588367
KOG,2012-09-30,0.2993274897071617,0.32771578589982014,0.21416260112918634
TEL,2012-09-30,0.2440359487682661,0.3353802919144469,-0.029997080670276347
SUBC,2012-09-30,0.22763839445910974,0.13276689358114388,0.5122528970930074
ORK,2012-09-30,0.18977316996902538,0.16358001287742224,0.26835264124383484
TOM,2012-09-30,0.10837367385170735,0.02144803982138062,0.3691505759426875
NHY,2012-09-30,0.10693567062055208,0.19157405082921058,-0.1469794700054235
VEI,2012-09-30,0.0059603567818076394,-0.08061172091763932,0.26567658988014853
MOWI,2012-09-30,0.0005979338246665557,0.01972848148301097,-0.05679370915036669
SALM,2012-09-30,-0.05381357764747806,-0.09710203376417718,0.07605179070261929
STB,2012-09-30,-0.3544051562225473,-0.5109588993314131,0.11525607310405026
AKRBP,2012-09-30,-0.37297285719332873,-0.6115410382191606,0.34273168588416686
PROT,2012-09-30,-0.6795843775665156,0.5223722400570425,-4.28545423043719
DNB,2012-09-30,-1.0162552027076321,-1.440809643834922,0.2574081206742379
FRO,2012-09-30,-1.5294829133860963,-2.256294574481542,0.6509520699002402
BRG,2012-09-30,,,
NOD,2012-12-31,0.9340134554309182,1.1824895849077168,0.18858506700052205
GJF,2012-12-31,0.4853388201903476,0.5453405021678568,0.30533377425781993
YAR,2012-12-31,0.4842281338536544,0.5822468335449211,0.190172034779854
AFG,2012-12-31,0.33129538639871875,0.3911075996893566,0.1518587465268053
ATEA,2012-12-31,0.31682701340431274,0.35910440982631436,0.1899948241383077
KOG,2012-12-31,0.24807106374740884,0.26396977247773457,0.20037493755643168
TOM,2012-12-31,0.24123644822409665,0.23746380839459807,0.25255436771259243
ORK,2012-12-31,0.2334489261888953,0.24372659322213763,0.20261592508916826
EQNR,2012-12-31,0.20288233767547906,0.22046991977201855,0.15011959138586065
TEL,2012-12-31,0.192257962004791,0.17891597289956745,0.23228392932046174
SUBC,2012-12-31,0.18382344102712633,0.12157929552043685,0.37055587754719477
BRG,2012-12-31,0.16590135937860254,0.2212018125048034,
VEND,2012-12-31,0.1529807233527723,0.182322696182178,0.06495480486455524
SALM,2012-12-31,0.077309593484725,-0.07471604612238923,0.5333865123060677
VEI,2012-12-31,0.06814211056465724,0.02774960182106293,0.18931963679544017
NHY,2012-12-31,0.04461670677957537,0.04833515159061834,0.033461372346446465
MOWI,2012-12-31,-0.08490926017293325,-0.1502569683135256,0.1111338642488438
STB,2012-12-31,-0.2934798491789836,-0.4829794365647294,0.27501891297825354
PROT,2012-12-31,-0.6764241921384051,0.5428156339998786,-4.3341436705532566
AKRBP,2012-12-31,-0.777385135242425,-1.1719055550218087,0.4061761240957259
DNB,2012-12-31,-0.9948709648884554,-1.4007390065432874,0.22273316007604074
FRO,2012-12-31,-1.5353040800848796,-2.0682421759554606,0.0635102075268635
NOD,2013-03-31,1.1165894077419969,1.4260221513994824,0.18829117676954055
YAR,2013-03-31,0.485686570764232,0.5822019556718924,0.19614041604125085
GJF,2013-03-31,0.41280681688894544,0.4789243771945569,0.21445413597211097
PROT,2013-03-31,0.37946293350334476,0.4089140395946072,0.2911096152295574
ATEA,2013-03-31,0.3631561996572152,0.41829480900152133,0.19774037162429678
AFG,2013-03-31,0.351508372497466,0.4055518318250032,0.18937799451485426
KOG,2013-03-31,0.3488905514565719,0.3974943096809062,0.203079276783569
TEL,2013-03-31,0.28969912612474913,0.2866301393309442,0.29890608650616385
VEND,2013-03-31,0.25313938061434194,0.28779937388294397,0.14915940080853587
ORK,2013-03-31,0.23567002887374205,0.24241427964817341,0.21543727655044803
SUBC,2013-03-31,0.23148843743160774,0.22169564401040953,0.26086681769520237
BRG,2013-03-31,0.21664605063878933,0.21921449620821862,0.20894071393050148
TOM,2013-03-31,0.2120986908007601,0.20974476976589937,0.21916045390534236
EQNR,2013-03-31,0.20345863815724025,0.21044333458762554,0.1825045488660844
VEI,2013-03-31,0.16647795862316483,0.15487578780956612,0.201284471063961
NHY,2013-03-31,0.11206619985929889,0.10753421228554585,0.12566216258055796
MOWI,2013-03-31,-0.09392200868723674,-0.18692271969638383,0.18508012434020452
STB,2013-03-31,-0.35401836899904593,-0.5408918970222464,0.20660221507055543
DNB,2013-03-31,-0.6394641027260906,-0.9275296494126353,0.2247325373335435
AKRBP,2013-03-31,-0.712981278530348,-1.0699199530532917,0.357834745038483
SALM,2013-03-31,-1.0738182203514928,0.05866689173406396,-4.471273556608163
FRO,2013-03-31,-1.8619583123583419,-2.5342474218055897,0.15490901598340084
TEL,2013-06-30,1.0898802648553179,0.12489740342790964,3.9848288491375428
FRO,2013-06-30,0.6918481369023415,1.1283975007335363,-0.6177999545912434
SALM,2013-06-30,0.36249907584191826,0.004122578453345561,1.4376285680076364
NOD,2013-06-30,0.14382505886342686,0.3787070166741677,-0.5608208145687955
KOG,2013-06-30,0.1261663424273184,0.2774980384082474,-0.32782874551546853
AFG,2013-06-30,0.10133387033559442,0.282236108555999,-0.44137284432561935
GJF,2013-06-30,0.09634530228964563,0.21341962554760802,-0.25487766748424157
YAR,2013-06-30,0.057615334807931975,0.2184076210683062,-0.4247615239731907
ATEA,2013-06-30,0.010048014886969714,0.13393533085786863,-0.36161393302572703
VEND,2013-06-30,-0.018235386711189544,0.23738828720307004,-0.7851064084539683
BRG,2013-06-30,-0.04250725761401471,0.005127959211394285,-0.1854129080902417
TOM,2013-06-30,-0.045161812226646905,0.02596043048485267,-0.25852854036114564
PROT,2013-06-30,-0.04692424348785629,-0.09758677458343276,0.10506334979887309
NHY,2013-06-30,-0.04784453099891418,0.011430853491117582,-0.22567068446900945
MOWI,2013-06-30,-0.09110110380258989,-0.2368201410881712,0.3460560080541541
SUBC,2013-06-30,-0.14151410283875424,-0.02791719544804175,-0.4823048250108917
ORK,2013-06-30,-0.20145307216467198,-0.14698953225666353,-0.36484369188869736
VEI,2013-06-30,-0.21665234345363396,-0.21907491901619494,-0.20938461676595102
EQNR,2013-06-30,-0.23759280777591418,-0.15876505203003327,-0.47407607501355686
STB,2013-06-30,-0.32395945800117976,-0.5331931109862522,0.3037415009540377
DNB,2013-06-30,-0.44736963611061026,-0.5196990882346464,-0.23038127973850184
AKRBP,2013-06-30,-0.5882099070705248,-0.7934352885353679,0.02746623732400487
FRO,2013-09-30,0.7442761787266338,1.1757444101934869,-0.5501285156739253
TEL,2013-09-30,0.6385456015809998,0.17801026539039094,2.0201516101528267
SALM,2013-09-30,0.6095398663590668,0.0317147016006175,2.3430153606344146
MOWI,2013-09-30,0.47231057068004056,-0.2827135745603867,2.7373830064013225
NOD,2013-09-30,0.4329614990957695,0.7634587348585944,-0.5585302081927053
AFG,2013-09-30,0.3639950442966235,0.5297437536384846,-0.13325108372895972
KOG,2013-09-30,0.11624150146195848,0.26021997501627664,-0.31569391920099604
YAR,2013-09-30,0.09989950399440597,0.2640246592278418,-0.3924759617059015
GJF,2013-09-30,0.07756688590612365,0.1939781114194094,-0.27166679063373356
BRG,2013-09-30,0.04216287749112107,0.07337271556039507,-0.05146663671670093
ATEA,2013-09-30,-0.002070405711188883,0.11192375460284386,-0.3440528866532871
TOM,2013-09-30,-0.018378850705794314,0.042641653088279025,-0.20144036208801433
VEND,2013-09-30,-0.13181077123029214,0.15482381551283295,-0.9917145314596674
VEI,2013-09-30,-0.14683139331941153,-0.18414955474890196,-0.034876909030940255
SUBC,2013-09-30,-0.19199074844310166,-0.09726161243667548,-0.47617815646238015
ORK,2013-09-30,-0.20123632074644077,-0.11674292814903611,-0.45471649853865465
NHY,2013-09-30,-0.21454746027369942,-0.031954762445927376,-0.7623255537570156
EQNR,2013-09-30,-0.2603178688588964,-0.1963186492482743,-0.45231552769076255
PROT,2013-09-30,-0.2722576121660437,-0.21442102765797075,-0.44576736569026254
STB,2013-09-30,-0.40088783589181354,-0.5714610875313588,0.11083191902682231
AKRBP,2013-09-30,-0.6458925122366959,-0.6577281013772944,-0.6103857448149
DNB,2013-09-30,-0.7669217936200805,-0.9677639767679138,-0.1643952441765804
AFG,2013-12-31,0.5911540570036325,0.6865357225599797,0.30500906033459124
VEND,2013-12-31,0.41140596828605247,0.12505197036475912,1.2704679620499326
SALM,2013-12-31,0.3591641151071713,0.27277209874887354,0.6183401641820645
VEI,2013-12-31,0.2793948835247305,0.3479199187503078,0.07381977784799874
KOG,2013-12-31,0.2763143885061479,0.3474645579005603,0.06286388032291092
TEL,2013-12-31,0.2496880338932609,0.3069449152109846,0.07791738994008991
YAR,2013-12-31,0.18391071165285702,0.24859291775443143,-0.010135906651866106
BRG,2013-12-31,0.16112068912162095,0.1755443122753727,0.1178498196603657
MOWI,2013-12-31,0.14486790601650196,-0.12235875797006662,0.9465478979762078
ATEA,2013-12-31,0.12111312226801665,0.1580355341132152,0.01034588673242104
NHY,2013-12-31,0.1094771133214979,0.09392397623179169,0.15613652459061653
TOM,2013-12-31,0.08584822135609223,0.10453028326908287,0.02980203561712028
GJF,2013-12-31,0.07007029147985906,0.0772854944682719,0.04842468251462055
PROT,2013-12-31,0.06457881637021179,0.03391385548601611,0.15657369902279883
SUBC,2013-12-31,0.06140584740409122,0.09414772289765053,-0.03681977907658673
ORK,2013-12-31,0.049469626569332896,0.05679872390964457,0.027482334548397876
EQNR,2013-12-31,-0.04119879782935945,-0.062313011911692445,0.022143844417639526
STB,2013-12-31,-0.156611712418472,-0.29656786694907644,0.26325675117334135
NOD,2013-12-31,-0.1683114466170936,-0.21438578604312977,-0.030088428338985014
AKRBP,2013-12-31,-0.34637397076999393,-0.45616682368327566,-0.01699541203014876
DNB,2013-12-31,-0.8297720019649908,-1.1500652030980036,0.1311076014340476
FRO,2013-12-31,-1.7169131971642542,-0.8812010007964795,-4.224049786267578
VEND,2014-03-31,1.1786726541287509,0.2402471140111506,3.993949274481552
AFG,2014-03-31,0.4765879421235305,0.6376334218496085,-0.006548497054703479
KOG,2014-03-31,0.39211366298761435,0.5666051319181373,-0.13136074380395463
SALM,2014-03-31,0.2520525141203477,0.2953763263903547,0.12208107731032668
VEI,2014-03-31,0.20628635198839573,0.31162625897377705,-0.1097333689677482
TEL,2014-03-31,0.13160812530962518,0.22654556168308668,-0.15320418381075931
ATEA,2014-03-31,0.073514410892109,0.15022822517623766,-0.1566270319602769
BRG,2014-03-31,0.04863067838877566,0.09418257264979747,-0.08802500439428977
YAR,2014-03-31,0.04064608336414758,0.11499125317332652,-0.18238942606338923
GJF,2014-03-31,0.018833114312102345,0.0568686840046792,-0.0952735947656282
PROT,2014-03-31,-0.011807800023439641,-0.008765399787889122,-0.020935000730091198
TOM,2014-03-31,-0.013215586164963444,0.03182850234477262,-0.14834785169417164
NHY,2014-03-31,-0.02309766795575134,0.010250167882324399,-0.12314117546997856
ORK,2014-03-31,-0.024224817725277424,0.02095678531904982,-0.15976962685825916
MOWI,2014-03-31,-0.044624059696962974,-0.08847023283982744,0.0869144597316304
EQNR,2014-03-31,-0.06362471085367949,-0.051884419828710074,-0.09884558392858771
SUBC,2014-03-31,-0.08199953882365357,-0.04400546484599803,-0.1959817607566202
NOD,2014-03-31,-0.08710269417506955,-0.05933569443664588,-0.1704036933903406
STB,2014-03-31,-0.2768174380750215,-0.3919534032706672,0.06859045751191555
AKRBP,2014-03-31,-0.3100637921410135,-0.3545973926681454,-0.17646299055961778
DNB,2014-03-31,-0.7717968929886129,-1.0013991398759203,-0.08299015232669048
FRO,2014-03-31,-1.0427287566515142,-0.6664731480352465,-2.1714955825003175
AFG,2014-06-30,0.4432360377529273,0.42604776471432204,0.4948008568687432
KOG,2014-06-30,0.40763389470048256,0.47382802688114767,0.20905149815848723
SALM,2014-06-30,0.37754255643040624,0.41626451324427455,0.2613766859888014
VEI,2014-06-30,0.32045231727809736,0.31448784215234943,0.3383457426553411
ATEA,2014-06-30,0.24303172935283887,0.2642239116490579,0.17945518246418177
PROT,2014-06-30,0.22207589206681105,0.12671364397156587,0.5081626363525465
GJF,2014-06-30,0.18728843695943154,0.13943791883808307,0.3308399913234769
SUBC,2014-06-30,0.1854671569138887,0.12506048975404432,0.3666871583934219
BRG,2014-06-30,0.1609153698670131,0.1217086138669151,0.2785356378673072
YAR,2014-06-30,0.15722372311429883,0.16762512359684448,0.12601952166666183
TEL,2014-06-30,0.13477890360236355,0.13688578857873374,0.12845824867325298
MOWI,2014-06-30,0.09002460567562434,-0.019994347856426814,0.4200814662717778
ORK,2014-06-30,0.08717812314076097,0.046297737951762646,0.20981927870775594
EQNR,2014-06-30,0.08450499553834136,-0.022038179681800732,0.40413452119876764
TOM,2014-06-30,0.07743916121836478,0.04579899168983282,0.17235966980396067
NHY,2014-06-30,0.0521623755718749,0.013174197563662032,0.1691269095965135
NOD,2014-06-30,-0.09201370489363336,-0.23638819073574735,0.3411097526327086
STB,2014-06-30,-0.09761721127193115,-0.26942996304042754,0.417821044033558
AKRBP,2014-06-30,-0.1638122298522784,-0.24309401510435547,0.07403312590395282
VEND,2014-06-30,-0.7690434932462997,0.29578712608825053,-3.9635353512499503
FRO,2014-06-30,-0.9000211278632417,-0.5934400241789065,-1.8197644389162475
DNB,2014-06-30,-1.1861729112989532,-1.699257502266931,0.3530808616049801
NHY,2014-09-30,0.8031133035320168,0.03190669894184811,3.116733117302523
KOG,2014-09-30,0.4384302405221925,0.5806604739030324,0.011739540379672496
AFG,2014-09-30,0.3464978992480496,0.42055349458543745,0.12433111323588597
SALM,2014-09-30,0.3088651817483501,0.4085691966736072,0.009753136972578725
VEI,2014-09-30,0.2989463331970339,0.37313520883637885,0.07637970627899901
ATEA,2014-09-30,0.21246746335541328,0.2931266341813048,-0.02951004912226132
SUBC,2014-09-30,0.20877180054583383,0.1834835024658098,0.284636694785906
PROT,2014-09-30,0.1812076854624185,0.08938039204290868,0.45668956572094793
NOD,2014-09-30,0.17062595515686055,0.06849547039056689,0.47701740945574156
GJF,2014-09-30,0.16782285183192325,0.1973237598855914,0.07932012767091874
BRG,2014-09-30,0.11142014510366183,0.14712001928497398,0.004320522559725368
ORK,2014-09-30,0.0614378267973087,0.06949163276236345,0.03727640890214445
TEL,2014-09-30,0.042264291447385714,0.12358203750974713,-0.20168894673969853
YAR,2014-09-30,0.020041289209955265,0.06859288526451353,-0.12561349895371954
TOM,2014-09-30,0.016279456061358118,0.05308899048609614,-0.09414914721285594
MOWI,2014-09-30,-0.0126492234650322,-0.008098008105427346,-0.02630286954384676
EQNR,2014-09-30,-0.04495606620933896,-0.07698600060855985,0.05113373698832371
VEND,2014-09-30,-0.08510288943076072,0.35780097309782044,-1.4138144770165042
STB,2014-09-30,-0.27301417152697716,-0.3671831717182744,0.009492829046914536
AKRBP,2014-09-30,-0.30925880081144386,-0.3997150347524446,-0.03789009898844162
FRO,2014-09-30,-1.2083090769606213,-0.6305802707800763,-2.9414954955022563
DNB,2014-09-30,-1.2950403285074423,-1.770600662603024,0.1316406737793029
FRO,2014-12-31,0.8534133787885197,1.0911659977742638,0.14015552183128752
NOD,2014-12-31,0.6928867024567988,0.3587273935781787,1.6953646290926594
VEI,2014-12-31,0.4722333870010303,0.3420917455363293,0.8626583113951332
PROT,2014-12-31,0.4015543701127584,0.3295905801621708,0.6174457399645212
TEL,2014-12-31,0.2957581249391209,0.2578207240278262,0.40957032767300505
GJF,2014-12-31,0.27280296578799623,0.2538540900329661,0.3296495930530865
KOG,2014-12-31,0.23802771964636923,0.3932038757266976,-0.227500748594616
SALM,2014-12-31,0.21111147558968552,0.3773275342819174,-0.28753670048701024
ATEA,2014-12-31,0.2066232256858123,0.1282292357125342,0.4418051956056466
BRG,2014-12-31,0.17468803643684244,0.18593373805953534,0.14095093156876382
YAR,2014-12-31,0.16384507710413662,0.07005365993795225,0.44521932860268976
TOM,2014-12-31,0.14049457380478433,0.11213736729666676,0.22556619332913705
AFG,2014-12-31,0.12042984974119757,0.12545524254822182,0.1053536713201248
ORK,2014-12-31,0.06964405392317025,0.10877365250686827,-0.04774474182792382
EQNR,2014-12-31,-0.12693455028077144,-0.03175889651212896,-0.41246151158669886
STB,2014-12-31,-0.15806512390427588,-0.2707428488498168,0.17996805093234694
MOWI,2014-12-31,-0.22161037645738266,0.002919308870386269,-0.8951994324406894
VEND,2014-12-31,-0.25157431022675675,0.12301608090889683,-1.3753454836337176
NHY,2014-12-31,-0.4307030079509225,0.11358280319592785,-2.0635604413914734
SUBC,2014-12-31,-0.435543192750328,0.22012072111782102,-2.402534934354775
AKRBP,2014-12-31,-1.0535499592518118,-1.9842118275108458,1.73843564552529
DNB,2014-12-31,-1.5682710339000654,-2.217608330007825,0.37974085442321265
NOD,2015-03-31,0.5308507909265829,0.043162944095236994,1.9939143314206207
AFG,2015-03-31,0.32625917950938116,0.3557719765933048,0.23772078825761023
SALM,2015-03-31,0.3173567849529524,0.4888729186344528,-0.19719161609154903
PROT,2015-03-31,0.2708562258127162,0.11625550284794998,0.7346583947070149
VEI,2015-03-31,0.26709323442553895,0.191045953666239,0.49523507670343886
ATEA,2015-03-31,0.2653134043422102,0.23011445523911833,0.3709102516514857
TEL,2015-03-31,0.22580234405735453,0.16290620016077834,0.4144907757470831
GJF,2015-03-31,0.20881570790643958,0.24124369155747272,0.11153175695334017
TOM,2015-03-31,0.19182562273841203,0.17202502200537884,0.25122742493751155
VEND,2015-03-31,0.1877374641333149,0.3557170920721821,-0.31620141968328663
YAR,2015-03-31,0.18410402848302718,0.12612403751551796,0.3580440013855548
ORK,2015-03-31,0.1302971636569993,0.10028553792124434,0.22033204086426425
BRG,2015-03-31,0.12378346523966569,0.09589326250423938,0.20745407344594458
KOG,2015-03-31,0.07706410382943449,0.13268464601569513,-0.08979752272934745
FRO,2015-03-31,-0.1934399046650462,-0.33221229181076206,0.22287725677210138
MOWI,2015-03-31,-0.19580391367515218,0.030380201438128304,-0.8743562590149936
STB,2015-03-31,-0.25632231469592887,-0.33892220093637015,-0.008522655974604961
SUBC,2015-03-31,-0.38303935064784417,0.1507509489196452,-1.9844102493503122
AKRBP,2015-03-31,-0.4031613037002226,-1.0447622239452814,1.521641457034954
EQNR,2015-03-31,-0.42232925530173887,-0.05968734444914105,-1.5102549878595324
NHY,2015-03-31,-0.4989653271679425,0.1511225207093195,-2.4492288707997285
DNB,2015-03-31,-0.8207042406330866,-1.1909143047182589,0.2899259516224304
AFG,2015-06-30,0.7403421726940345,0.9112626761998867,0.22758066217647782
SALM,2015-06-30,0.4870342674003436,0.5912947192464709,0.17425291186196148
NOD,2015-06-30,0.3975005855725882,0.3938923352709227,0.40832533647758473
VEI,2015-06-30,0.38793910303985873,0.44035367554487315,0.23069538552481542
PROT,2015-06-30,0.3457577108594172,0.3865199653742507,0.2234709473149165
GJF,2015-06-30,0.3246059676270075,0.3760901568280946,0.17015340002374613
VEND,2015-06-30,0.3030567027737505,0.33556794976142545,0.20552296181072574
TOM,2015-06-30,0.2884619568662497,0.2983874226168854,0.25868555961434275
KOG,2015-06-30,0.26415229226842324,0.30173183256421277,0.15141367138105474
TEL,2015-06-30,0.25169480049197257,0.23676006701688784,0.2964990009172267
BRG,2015-06-30,0.24722658150117272,0.26033765535599124,0.20789335993671726
YAR,2015-06-30,0.24620558864624217,0.25501278791881493,0.21978399082852382
ORK,2015-06-30,0.21117002888037822,0.20953040234182957,0.21608890849602425
ATEA,2015-06-30,0.15748524666590313,0.13928817929184187,0.21207644878808696
MOWI,2015-06-30,-0.0051731316212019676,-0.025415374659390075,0.055553597493362354
SUBC,2015-06-30,-0.05152605056038476,-0.01571958274888391,-0.15894545399488733
FRO,2015-06-30,-0.2614347848138222,-0.4201819662030498,0.21480675935386062
EQNR,2015-06-30,-0.2861626736612775,-0.34488871616291716,-0.10998454615635851
STB,2015-06-30,-0.35675701056892434,-0.5262844103654927,0.1518251888207807
NHY,2015-06-30,-0.8957837879004601,0.2727964941749244,-4.401524634126614
DNB,2015-06-30,-1.3805134055107957,-1.9133699999789635,0.2180563778937081
AKRBP,2015-06-30,-1.5456907437596132,-2.3368443802007994,0.8277701655639446
AFG,2015-09-30,0.6483459517771417,0.9011630685816062,-0.1101053986362517
NHY,2015-09-30,0.5718745082148077,0.38366576289332754,1.136500744179248
VEND,2015-09-30,0.3419882294069008,0.36818821069592755,0.2633882855398206
TOM,2015-09-30,0.33267598469729726,0.41976134988912156,0.07141988912182436
